id,id_index,kode_provinsi,nama_provinsi,periode_update,penyakit,kategori,jumlah,satuan,tahun
814,1627,35,JAWA TIMUR,2023-12,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2023
814,1628,35,JAWA TIMUR,2023-12,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2023
815,1629,35,JAWA TIMUR,2023-12,SUSPEK CAMPAK,IGD,0,KASUS,2023
815,1630,35,JAWA TIMUR,2023-12,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2023
816,1631,35,JAWA TIMUR,2023-12,SUSPEK DIFTERI,IGD,0,KASUS,2023
816,1632,35,JAWA TIMUR,2023-12,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2023
817,1633,35,JAWA TIMUR,2023-12,PERTUSSIS,IGD,0,KASUS,2023
817,1634,35,JAWA TIMUR,2023-12,PERTUSSIS,RAWAT INAP,0,KASUS,2023
818,1635,35,JAWA TIMUR,2023-12,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2023
818,1636,35,JAWA TIMUR,2023-12,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2023
819,1637,35,JAWA TIMUR,2023-12,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2023
819,1638,35,JAWA TIMUR,2023-12,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2023
820,1639,35,JAWA TIMUR,2023-12,SUSPEK ANTRAX,IGD,0,KASUS,2023
820,1640,35,JAWA TIMUR,2023-12,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2023
821,1641,35,JAWA TIMUR,2023-12,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2023
821,1642,35,JAWA TIMUR,2023-12,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2023
822,1643,35,JAWA TIMUR,2023-12,SUSPEK KOLERA,IGD,0,KASUS,2023
822,1644,35,JAWA TIMUR,2023-12,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2023
823,1645,35,JAWA TIMUR,2023-12,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2023
823,1646,35,JAWA TIMUR,2023-12,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2023
824,1647,35,JAWA TIMUR,2023-12,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2023
824,1648,35,JAWA TIMUR,2023-12,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2023
825,1649,35,JAWA TIMUR,2023-12,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2023
825,1650,35,JAWA TIMUR,2023-12,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2023
826,1651,35,JAWA TIMUR,2023-12,SUSPEK TETANUS,IGD,0,KASUS,2023
826,1652,35,JAWA TIMUR,2023-12,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2023
827,1653,35,JAWA TIMUR,2023-12,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2023
827,1654,35,JAWA TIMUR,2023-12,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2023
828,1655,35,JAWA TIMUR,2023-12,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2023
828,1656,35,JAWA TIMUR,2023-12,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2023
829,1657,35,JAWA TIMUR,2024-01,DIARE AKUT,IGD,0,KASUS,2024
829,1658,35,JAWA TIMUR,2024-01,DIARE AKUT,RAWAT INAP,7,KASUS,2024
830,1659,35,JAWA TIMUR,2024-01,MALARIA KONFIRMASI,IGD,0,KASUS,2024
830,1660,35,JAWA TIMUR,2024-01,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2024
831,1661,35,JAWA TIMUR,2024-01,SUSPEK DENGUE,IGD,0,KASUS,2024
831,1662,35,JAWA TIMUR,2024-01,SUSPEK DENGUE,RAWAT INAP,2,KASUS,2024
832,1663,35,JAWA TIMUR,2024-01,PNEMONIA,IGD,0,KASUS,2024
832,1664,35,JAWA TIMUR,2024-01,PNEMONIA,RAWAT INAP,0,KASUS,2024
833,1665,35,JAWA TIMUR,2024-01,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2024
833,1666,35,JAWA TIMUR,2024-01,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2024
834,1667,35,JAWA TIMUR,2024-01,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2024
834,1668,35,JAWA TIMUR,2024-01,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2024
835,1669,35,JAWA TIMUR,2024-01,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2024
835,1670,35,JAWA TIMUR,2024-01,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2024
836,1671,35,JAWA TIMUR,2024-01,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2024
836,1672,35,JAWA TIMUR,2024-01,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2024
837,1673,35,JAWA TIMUR,2024-01,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
837,1674,35,JAWA TIMUR,2024-01,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
838,1675,35,JAWA TIMUR,2024-01,SUSPEK CAMPAK,IGD,0,KASUS,2024
838,1676,35,JAWA TIMUR,2024-01,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2024
839,1677,35,JAWA TIMUR,2024-01,SUSPEK DIFTERI,IGD,0,KASUS,2024
839,1678,35,JAWA TIMUR,2024-01,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
840,1679,35,JAWA TIMUR,2024-01,PERTUSSIS,IGD,0,KASUS,2024
840,1680,35,JAWA TIMUR,2024-01,PERTUSSIS,RAWAT INAP,0,KASUS,2024
841,1681,35,JAWA TIMUR,2024-01,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
841,1682,35,JAWA TIMUR,2024-01,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,1,KASUS,2024
842,1683,35,JAWA TIMUR,2024-01,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
842,1684,35,JAWA TIMUR,2024-01,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
843,1685,35,JAWA TIMUR,2024-01,SUSPEK ANTRAX,IGD,0,KASUS,2024
843,1686,35,JAWA TIMUR,2024-01,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2024
844,1687,35,JAWA TIMUR,2024-01,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2024
844,1688,35,JAWA TIMUR,2024-01,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2024
845,1689,35,JAWA TIMUR,2024-01,SUSPEK KOLERA,IGD,0,KASUS,2024
845,1690,35,JAWA TIMUR,2024-01,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2024
846,1691,35,JAWA TIMUR,2024-01,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2024
846,1692,35,JAWA TIMUR,2024-01,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2024
847,1693,35,JAWA TIMUR,2024-01,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2024
847,1694,35,JAWA TIMUR,2024-01,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2024
848,1695,35,JAWA TIMUR,2024-01,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2024
848,1696,35,JAWA TIMUR,2024-01,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2024
849,1697,35,JAWA TIMUR,2024-01,SUSPEK TETANUS,IGD,0,KASUS,2024
849,1698,35,JAWA TIMUR,2024-01,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2024
850,1699,35,JAWA TIMUR,2024-01,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2024
850,1700,35,JAWA TIMUR,2024-01,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2024
851,1701,35,JAWA TIMUR,2024-01,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2024
851,1702,35,JAWA TIMUR,2024-01,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2024
852,1703,35,JAWA TIMUR,2024-01,SUSPEK COVID,IGD,0,KASUS,2024
852,1704,35,JAWA TIMUR,2024-01,SUSPEK COVID,RAWAT INAP,5,KASUS,2024
853,1705,35,JAWA TIMUR,2024-02,DIARE AKUT,IGD,0,KASUS,2024
853,1706,35,JAWA TIMUR,2024-02,DIARE AKUT,RAWAT INAP,0,KASUS,2024
854,1707,35,JAWA TIMUR,2024-02,MALARIA KONFIRMASI,IGD,0,KASUS,2024
854,1708,35,JAWA TIMUR,2024-02,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2024
855,1709,35,JAWA TIMUR,2024-02,SUSPEK DENGUE,IGD,0,KASUS,2024
855,1710,35,JAWA TIMUR,2024-02,SUSPEK DENGUE,RAWAT INAP,9,KASUS,2024
856,1711,35,JAWA TIMUR,2024-02,PNEMONIA,IGD,0,KASUS,2024
856,1712,35,JAWA TIMUR,2024-02,PNEMONIA,RAWAT INAP,0,KASUS,2024
857,1713,35,JAWA TIMUR,2024-02,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2024
857,1714,35,JAWA TIMUR,2024-02,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2024
858,1715,35,JAWA TIMUR,2024-02,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2024
858,1716,35,JAWA TIMUR,2024-02,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2024
859,1717,35,JAWA TIMUR,2024-02,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2024
859,1718,35,JAWA TIMUR,2024-02,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2024
860,1719,35,JAWA TIMUR,2024-02,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2024
860,1720,35,JAWA TIMUR,2024-02,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2024
861,1721,35,JAWA TIMUR,2024-02,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
861,1722,35,JAWA TIMUR,2024-02,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
862,1723,35,JAWA TIMUR,2024-02,SUSPEK CAMPAK,IGD,0,KASUS,2024
862,1724,35,JAWA TIMUR,2024-02,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2024
863,1725,35,JAWA TIMUR,2024-02,SUSPEK DIFTERI,IGD,0,KASUS,2024
863,1726,35,JAWA TIMUR,2024-02,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
864,1727,35,JAWA TIMUR,2024-02,PERTUSSIS,IGD,0,KASUS,2024
864,1728,35,JAWA TIMUR,2024-02,PERTUSSIS,RAWAT INAP,0,KASUS,2024
865,1729,35,JAWA TIMUR,2024-02,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
865,1730,35,JAWA TIMUR,2024-02,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,1,KASUS,2024
866,1731,35,JAWA TIMUR,2024-02,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
866,1732,35,JAWA TIMUR,2024-02,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
867,1733,35,JAWA TIMUR,2024-02,SUSPEK ANTRAX,IGD,0,KASUS,2024
867,1734,35,JAWA TIMUR,2024-02,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2024
868,1735,35,JAWA TIMUR,2024-02,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2024
868,1736,35,JAWA TIMUR,2024-02,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2024
869,1737,35,JAWA TIMUR,2024-02,SUSPEK KOLERA,IGD,0,KASUS,2024
869,1738,35,JAWA TIMUR,2024-02,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2024
870,1739,35,JAWA TIMUR,2024-02,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2024
870,1740,35,JAWA TIMUR,2024-02,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2024
871,1741,35,JAWA TIMUR,2024-02,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2024
871,1742,35,JAWA TIMUR,2024-02,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2024
872,1743,35,JAWA TIMUR,2024-02,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2024
872,1744,35,JAWA TIMUR,2024-02,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2024
873,1745,35,JAWA TIMUR,2024-02,SUSPEK TETANUS,IGD,0,KASUS,2024
873,1746,35,JAWA TIMUR,2024-02,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2024
874,1747,35,JAWA TIMUR,2024-02,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2024
874,1748,35,JAWA TIMUR,2024-02,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2024
875,1749,35,JAWA TIMUR,2024-02,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2024
875,1750,35,JAWA TIMUR,2024-02,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2024
876,1751,35,JAWA TIMUR,2024-02,SUSPEK COVID,IGD,0,KASUS,2024
876,1752,35,JAWA TIMUR,2024-02,SUSPEK COVID,RAWAT INAP,0,KASUS,2024
877,1753,35,JAWA TIMUR,2024-03,DIARE AKUT,IGD,0,KASUS,2024
877,1754,35,JAWA TIMUR,2024-03,DIARE AKUT,RAWAT INAP,5,KASUS,2024
878,1755,35,JAWA TIMUR,2024-03,MALARIA KONFIRMASI,IGD,0,KASUS,2024
878,1756,35,JAWA TIMUR,2024-03,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2024
879,1757,35,JAWA TIMUR,2024-03,SUSPEK DENGUE,IGD,0,KASUS,2024
879,1758,35,JAWA TIMUR,2024-03,SUSPEK DENGUE,RAWAT INAP,22,KASUS,2024
880,1759,35,JAWA TIMUR,2024-03,PNEMONIA,IGD,0,KASUS,2024
880,1760,35,JAWA TIMUR,2024-03,PNEMONIA,RAWAT INAP,0,KASUS,2024
881,1761,35,JAWA TIMUR,2024-03,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2024
881,1762,35,JAWA TIMUR,2024-03,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2024
882,1763,35,JAWA TIMUR,2024-03,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2024
882,1764,35,JAWA TIMUR,2024-03,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2024
883,1765,35,JAWA TIMUR,2024-03,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2024
883,1766,35,JAWA TIMUR,2024-03,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2024
884,1767,35,JAWA TIMUR,2024-03,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2024
884,1768,35,JAWA TIMUR,2024-03,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2024
885,1769,35,JAWA TIMUR,2024-03,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
885,1770,35,JAWA TIMUR,2024-03,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
886,1771,35,JAWA TIMUR,2024-03,SUSPEK CAMPAK,IGD,0,KASUS,2024
886,1772,35,JAWA TIMUR,2024-03,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2024
887,1773,35,JAWA TIMUR,2024-03,SUSPEK DIFTERI,IGD,0,KASUS,2024
887,1774,35,JAWA TIMUR,2024-03,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
888,1775,35,JAWA TIMUR,2024-03,PERTUSSIS,IGD,0,KASUS,2024
888,1776,35,JAWA TIMUR,2024-03,PERTUSSIS,RAWAT INAP,0,KASUS,2024
889,1777,35,JAWA TIMUR,2024-03,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
889,1778,35,JAWA TIMUR,2024-03,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2024
890,1779,35,JAWA TIMUR,2024-03,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
890,1780,35,JAWA TIMUR,2024-03,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
891,1781,35,JAWA TIMUR,2024-03,SUSPEK ANTRAX,IGD,0,KASUS,2024
891,1782,35,JAWA TIMUR,2024-03,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2024
892,1783,35,JAWA TIMUR,2024-03,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2024
892,1784,35,JAWA TIMUR,2024-03,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2024
893,1785,35,JAWA TIMUR,2024-03,SUSPEK KOLERA,IGD,0,KASUS,2024
893,1786,35,JAWA TIMUR,2024-03,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2024
894,1787,35,JAWA TIMUR,2024-03,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2024
894,1788,35,JAWA TIMUR,2024-03,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2024
895,1789,35,JAWA TIMUR,2024-03,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2024
895,1790,35,JAWA TIMUR,2024-03,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2024
896,1791,35,JAWA TIMUR,2024-03,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2024
896,1792,35,JAWA TIMUR,2024-03,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2024
897,1793,35,JAWA TIMUR,2024-03,SUSPEK TETANUS,IGD,0,KASUS,2024
897,1794,35,JAWA TIMUR,2024-03,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2024
898,1795,35,JAWA TIMUR,2024-03,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2024
898,1796,35,JAWA TIMUR,2024-03,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2024
899,1797,35,JAWA TIMUR,2024-03,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2024
899,1798,35,JAWA TIMUR,2024-03,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2024
900,1799,35,JAWA TIMUR,2024-03,SUSPEK COVID,IGD,0,KASUS,2024
900,1800,35,JAWA TIMUR,2024-03,SUSPEK COVID,RAWAT INAP,0,KASUS,2024
901,1801,35,JAWA TIMUR,2024-04,DIARE AKUT,IGD,0,KASUS,2024
901,1802,35,JAWA TIMUR,2024-04,DIARE AKUT,RAWAT INAP,0,KASUS,2024
902,1803,35,JAWA TIMUR,2024-04,MALARIA KONFIRMASI,IGD,0,KASUS,2024
902,1804,35,JAWA TIMUR,2024-04,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2024
903,1805,35,JAWA TIMUR,2024-04,SUSPEK DENGUE,IGD,0,KASUS,2024
903,1806,35,JAWA TIMUR,2024-04,SUSPEK DENGUE,RAWAT INAP,72,KASUS,2024
904,1807,35,JAWA TIMUR,2024-04,PNEMONIA,IGD,0,KASUS,2024
904,1808,35,JAWA TIMUR,2024-04,PNEMONIA,RAWAT INAP,0,KASUS,2024
905,1809,35,JAWA TIMUR,2024-04,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2024
905,1810,35,JAWA TIMUR,2024-04,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2024
906,1811,35,JAWA TIMUR,2024-04,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2024
906,1812,35,JAWA TIMUR,2024-04,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2024
907,1813,35,JAWA TIMUR,2024-04,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2024
907,1814,35,JAWA TIMUR,2024-04,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2024
908,1815,35,JAWA TIMUR,2024-04,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2024
908,1816,35,JAWA TIMUR,2024-04,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2024
909,1817,35,JAWA TIMUR,2024-04,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
909,1818,35,JAWA TIMUR,2024-04,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
910,1819,35,JAWA TIMUR,2024-04,SUSPEK CAMPAK,IGD,0,KASUS,2024
910,1820,35,JAWA TIMUR,2024-04,SUSPEK CAMPAK,RAWAT INAP,4,KASUS,2024
911,1821,35,JAWA TIMUR,2024-04,SUSPEK DIFTERI,IGD,0,KASUS,2024
911,1822,35,JAWA TIMUR,2024-04,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
912,1823,35,JAWA TIMUR,2024-04,PERTUSSIS,IGD,0,KASUS,2024
912,1824,35,JAWA TIMUR,2024-04,PERTUSSIS,RAWAT INAP,0,KASUS,2024
913,1825,35,JAWA TIMUR,2024-04,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
913,1826,35,JAWA TIMUR,2024-04,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2024
914,1827,35,JAWA TIMUR,2024-04,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
914,1828,35,JAWA TIMUR,2024-04,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
915,1829,35,JAWA TIMUR,2024-04,SUSPEK ANTRAX,IGD,0,KASUS,2024
915,1830,35,JAWA TIMUR,2024-04,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2024
916,1831,35,JAWA TIMUR,2024-04,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2024
916,1832,35,JAWA TIMUR,2024-04,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2024
917,1833,35,JAWA TIMUR,2024-04,SUSPEK KOLERA,IGD,0,KASUS,2024
917,1834,35,JAWA TIMUR,2024-04,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2024
918,1835,35,JAWA TIMUR,2024-04,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2024
918,1836,35,JAWA TIMUR,2024-04,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2024
919,1837,35,JAWA TIMUR,2024-04,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2024
919,1838,35,JAWA TIMUR,2024-04,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2024
920,1839,35,JAWA TIMUR,2024-04,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2024
920,1840,35,JAWA TIMUR,2024-04,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2024
921,1841,35,JAWA TIMUR,2024-04,SUSPEK TETANUS,IGD,0,KASUS,2024
921,1842,35,JAWA TIMUR,2024-04,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2024
922,1843,35,JAWA TIMUR,2024-04,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2024
922,1844,35,JAWA TIMUR,2024-04,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2024
923,1845,35,JAWA TIMUR,2024-04,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2024
923,1846,35,JAWA TIMUR,2024-04,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2024
924,1847,35,JAWA TIMUR,2024-04,SUSPEK COVID,IGD,0,KASUS,2024
924,1848,35,JAWA TIMUR,2024-04,SUSPEK COVID,RAWAT INAP,0,KASUS,2024
925,1849,35,JAWA TIMUR,2024-05,DIARE AKUT,IGD,0,KASUS,2024
925,1850,35,JAWA TIMUR,2024-05,DIARE AKUT,RAWAT INAP,0,KASUS,2024
926,1851,35,JAWA TIMUR,2024-05,MALARIA KONFIRMASI,IGD,0,KASUS,2024
926,1852,35,JAWA TIMUR,2024-05,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2024
927,1853,35,JAWA TIMUR,2024-05,SUSPEK DENGUE,IGD,0,KASUS,2024
927,1854,35,JAWA TIMUR,2024-05,SUSPEK DENGUE,RAWAT INAP,69,KASUS,2024
928,1855,35,JAWA TIMUR,2024-05,PNEMONIA,IGD,0,KASUS,2024
928,1856,35,JAWA TIMUR,2024-05,PNEMONIA,RAWAT INAP,0,KASUS,2024
929,1857,35,JAWA TIMUR,2024-05,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2024
929,1858,35,JAWA TIMUR,2024-05,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2024
930,1859,35,JAWA TIMUR,2024-05,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2024
930,1860,35,JAWA TIMUR,2024-05,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2024
931,1861,35,JAWA TIMUR,2024-05,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2024
931,1862,35,JAWA TIMUR,2024-05,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2024
932,1863,35,JAWA TIMUR,2024-05,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2024
932,1864,35,JAWA TIMUR,2024-05,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2024
933,1865,35,JAWA TIMUR,2024-05,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
933,1866,35,JAWA TIMUR,2024-05,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
934,1867,35,JAWA TIMUR,2024-05,SUSPEK CAMPAK,IGD,0,KASUS,2024
934,1868,35,JAWA TIMUR,2024-05,SUSPEK CAMPAK,RAWAT INAP,3,KASUS,2024
935,1869,35,JAWA TIMUR,2024-05,SUSPEK DIFTERI,IGD,0,KASUS,2024
935,1870,35,JAWA TIMUR,2024-05,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
936,1871,35,JAWA TIMUR,2024-05,PERTUSSIS,IGD,0,KASUS,2024
936,1872,35,JAWA TIMUR,2024-05,PERTUSSIS,RAWAT INAP,0,KASUS,2024
937,1873,35,JAWA TIMUR,2024-05,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
937,1874,35,JAWA TIMUR,2024-05,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2024
938,1875,35,JAWA TIMUR,2024-05,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
938,1876,35,JAWA TIMUR,2024-05,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
939,1877,35,JAWA TIMUR,2024-05,SUSPEK ANTRAX,IGD,0,KASUS,2024
